Vote ID;File;Order of vote;Date;O'clock;Title;Title_Ro;Title_Fr;Title_German;Title_Polski;Procedure;Leg/Non-Leg/Bud;Type of Vote;Voting Rule;Rapporteur;Code;interinstitutional file number;Link;Committee responsabile;De/Policy area;Subject;Subject_ro;Subject_fr;Subject_ger;Subject_pl;"Final vote?";Am No.;Author;RCV;Vote;Yeas;No;Abs
10023;221;2;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 2;;;;;0;3;Greens/ EFA ;RCV;-;276;311;3
10024;221;3;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 2;;;;;0;3;Greens/ EFA ;RCV;+;472;86;35
10025;221;4;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 3;;;;;0;21;EFDD;RCV;-;133;392;72
10026;221;5;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 13;;;;;0;15;ENF ;RCV;-;160;426;8
10027;221;6;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 15;;;;;0;4;Greens/ EFA ;RCV;-;187;384;25
10028;221;7;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 15;;;;;0;5;Greens/ EFA ;RCV;-;249;321;30
10029;221;8;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 15;;;;;0;5;Greens/ EFA ;RCV;+;402;170;28
10030;221;9;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 15;;;;;0;5;Greens/ EFA ;RCV;-;255;311;32
10031;221;10;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 25;;;;;0;13D;EUL/NGL;RCV;-;110;455;23
10032;221;11;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 25;;;;;0;22;EFDD;RCV;-;189;388;12
10033;221;12;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 35;;;;;0;8D;EUL/NGL;RCV;-;130;390;60
10034;221;13;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 35;;;;;0;9;EUL/NGL;RCV;-;159;367;64
10035;221;14;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 35;;;;;0;10;EUL/NGL;RCV;-;269;274;53
10036;221;15;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 36;;;;;0;24;EFDD ;RCV;-;111;420;52
10037;221;16;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 36;;;;;0;17;ENF ;RCV;-;108;464;20
10038;221;17;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 37;;;;;0;26;EFDD;RCV;-;135;419;39
10039;221;18;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 37;;;;;0;20;ENF;RCV;-;70;460;56
10040;221;19;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 38;;;;;0;12;EUL/NGL;RCV;+;271;267;45
10041;221;20;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;Paragraph 41;;;;;0;2;S&D;RCV;+;361;179;53
10042;221;21;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 43;;;;;0;28;EFDD;RCV;-;109;477;10
10043;221;22;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;After paragraph 45;;;;;0;11;EUL/NGL;RCV;+;383;205;8
10044;221;23;28.03.2019;;Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament;;;;;;Bud;Motion for resolution;s;Maňka;A8-0182/2019;2019/2003/BUD;http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect;Committee on Budgets;Budget ;vote: resolution (as a whole) ;;;;;1;;0;RCV;+;328;187;72
10045;221;1;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Before paragraph 1;;;;;0;2;S&D ;RCV;-;239;289;46
10046;221;2;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;After paragraph 3;;;;;0;6;S&D ;RCV;-;213;337;27
10047;221;3;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Paragraph 13;;;;;0;4;S&D ;RCV;-;217;325;36
10048;221;4;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Paragraph 13;;;;;0;;original text;RCV;+;294;260;28
10049;221;5;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Paragraph 15;;;;;0;7;S&D ;RCV;-;238;332;16
10050;221;6;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Paragraph 15;Paragraph 16;;;;0;;original text;RCV;+;315;239;24
10051;221;7;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Paragraph 16;Paragraph 16;;;;0;;original text;RCV;+;292;258;28
10052;221;8;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;After recital A ;Paragraph 16;;;;0;1;S&D ;RCV;+;276;271;32
10053;221;9;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;After recital E;;;;;0;3;S&D ;RCV;-;210;328;45
10054;221;10;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;After recital E;;;;;0;5;S&D ;RCV;-;235;305;40
10055;221;11;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;Recital M;;;;;0;;original text;RCV;+;296;249;37
10056;221;12;28.03.2019;;Emergency situation in Venezuela;;;;;;Non;Joint motion for resolution;s;0;RC-B8-0225/2019;2019/2628/RSP;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN;0;Foreign and security policy;vote: resolution (as a whole) ;;;;;1;;0;RCV;+;310;120;152
10057;221;1;28.03.2019;;Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia;;;;;;Non;Motion for resolution;s;0;B8-0230/2019;2018/2965/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect;Committee on Civil Liberties, Justice and Home Affairs;Civil liberties, justice & home affairs;Paragraph 21 ;;;;;0;;original text;RCV;+;277;261;21
10058;221;2;28.03.2019;;Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia;;;;;;Non;Motion for resolution;s;0;B8-0230/2019;2018/2965/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect;Committee on Civil Liberties, Justice and Home Affairs;Civil liberties, justice & home affairs;Paragraph 30;;;;;0;13;EUL/NGL;RCV;-;210;336;10
10059;221;3;28.03.2019;;Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia;;;;;;Non;Motion for resolution;s;0;B8-0230/2019;2018/2965/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect;Committee on Civil Liberties, Justice and Home Affairs;Civil liberties, justice & home affairs;Citation 10;;;;;0;;original text;RCV;+;424;119;7
10060;221;4;28.03.2019;;Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia;;;;;;Non;Motion for resolution;s;0;B8-0230/2019;2018/2965/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect;Committee on Civil Liberties, Justice and Home Affairs;Civil liberties, justice & home affairs;Recital G ;;;;;0;;original text;RCV;+;438;94;16
10061;221;5;28.03.2019;;Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia;;;;;;Non;Motion for resolution;s;0;B8-0230/2019;2018/2965/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect;Committee on Civil Liberties, Justice and Home Affairs;Civil liberties, justice & home affairs;vote: resolution (as a whole);;;;;1;;0;RCV;+;398;85;69
10062;221;1;28.03.2019;;Recent developments on the Dieselgate scandal;;;;;;Non;Motion for resolution;s;0;B8‑0222/2019;2019/2670/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect;0;Environment & public health;After paragraph 19 ;;;;;0;6;Greens/ EFA;RCV;-;225;271;29
10063;221;2;28.03.2019;;Recent developments on the Dieselgate scandal;;;;;;Non;Motion for resolution;s;0;B8‑0222/2019;2019/2670/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect;0;Environment & public health;After paragraph 25;;;;;0;3;S&D ;RCV;-;213;298;13
10064;221;3;28.03.2019;;Recent developments on the Dieselgate scandal;;;;;;Non;Motion for resolution;s;0;B8‑0222/2019;2019/2670/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect;0;Environment & public health;After paragraph 25;;;;;0;3;S&D ;RCV;+;414;100;10
10065;221;4;28.03.2019;;Recent developments on the Dieselgate scandal;;;;;;Non;Motion for resolution;s;0;B8‑0222/2019;2019/2670/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect;0;Environment & public health;Recital S ;;;;;0;4;Greens/ EFA;RCV;+;261;238;26
10066;221;5;28.03.2019;;Recent developments on the Dieselgate scandal;;;;;;Non;Motion for resolution;s;0;B8‑0222/2019;2019/2670/RSP;http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect;0;Environment & public health;vote: resolution (as a whole) ;;;;;1;;0;RCV;+;301;181;42
10067;221;1;28.03.2019;;Decision establishing a European Peace Facility ;;;;;;Non;Draft legislative resolution;s;Vautmans;A8-0157/2019;2018/2237/INI;http://www.europarl.europa.eu/doceo/document/A-8-2019-0157_EN.html?redirect;Committee on Foreign Affairs;Foreign and security policy;vote: resolution (as a whole) ;;;;;1;;0;RCV;+;328;80;67
10068;222;1;03.04.2019;;Changes to the agenda (adopted on 03 April 2019) - EPP request;;;;;;Non;Proposal for a decision;s;0;0;0;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN;0;Internal regulations of the EP;vote: decision;;;;;1;;0;RCV;+;304;177;13
10069;222;2;03.04.2019;;Changes to the agenda (adopted on 03 April 2019) - 38+ MEPs from EFDD and ECR ;;;;;;Non;Proposal for a decision;s;0;0;0;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN;0;Internal regulations of the EP;vote: decision;;;;;1;;0;RCV;-;219;267;17
10070;222;3;03.04.2019;;Changes to the agenda (adopted on 03 April 2019) - EFDD request;;;;;;Non;Proposal for a decision;s;0;0;0;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN;0;Internal regulations of the EP;vote: decision;;;;;1;;0;RCV;-;144;299;9
10071;222;4;03.04.2019;;Changes to the agenda (adopted on 03 April 2019) - S&D request;;;;;;Non;Proposal for a decision;s;0;0;0;http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN;0;Internal regulations of the EP;vote: decision;;;;;1;;0;RCV;-;216;222;12
